date,code,pcs_m,quantity,location,loc_date,water_name_slug,river_bassin,length,ilength,groupname,city,population,intersects,fail,% to buildings,% to trans,% to recreation,% to agg,% to woods,% to water,% to unproductive,streets,month,eom,material,w_t,streets km,p/100m,area
2021-05-01,G35,0.01,1,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,1.0,0
2021-05-01,G21,0.01,1,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,1.0,0
2021-05-01,G26,0.01,1,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,1.0,0
2021-05-01,G30,0.12,9,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,12.0,0
2021-05-01,G33,0.01,1,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,1.0,0
2021-05-01,G200,0.04,3,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Glass,l,75.317,4.0,0
2021-05-01,G10,0.04,3,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,4.0,0
2021-05-01,G25,0.01,1,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,1.0,0
2021-05-01,G178,0.03,2,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Metal,l,75.317,3.0,0
2021-05-01,G24,0.03,2,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,3.0,0
2021-05-01,G27,0.35,27,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,35.0,0
2021-05-01,G177,0.01,1,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Metal,l,75.317,1.0,0
2021-05-01,G31,0.03,2,maladaire,"('maladaire', '2021-05-01')",lac-leman,rhone,77.0,77.7142857142857,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,5,2021-05-31,Plastic,l,75.317,3.0,0
2021-03-30,G159,0.04,3,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Wood,l,75.317,4.0,0
2021-03-30,G25,0.01,1,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-03-30,G30,0.12,10,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,12.0,0
2021-03-30,G178,0.01,1,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Metal,l,75.317,1.0,0
2021-03-30,G200,0.15,12,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Glass,l,75.317,15.0,0
2021-03-30,G24,0.02,2,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,2.0,0
2021-03-30,G33,0.01,1,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-03-30,G165,0.01,1,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Wood,l,75.317,1.0,0
2021-03-30,G27,0.24,20,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,24.0,0
2021-03-30,G31,0.01,1,maladaire,"('maladaire', '2021-03-30')",lac-leman,rhone,82.0,86.11111111111109,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-03-02,G10,0.01,1,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-03-02,G25,0.08,6,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,8.0,0
2021-03-02,G30,0.11,8,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,11.0,0
2021-03-02,G165,0.01,1,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Wood,l,75.317,1.0,0
2021-03-02,G200,0.29,21,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Glass,l,75.317,29.0,0
2021-03-02,G24,0.01,1,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-03-02,G34,0.01,1,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-03-02,G177,0.03,2,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Metal,l,75.317,3.0,0
2021-03-02,G21,0.03,2,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,3.0,0
2021-03-02,G27,0.38,28,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,38.0,0
2021-03-02,G31,0.01,1,maladaire,"('maladaire', '2021-03-02')",lac-leman,rhone,73.0,74.87437185929646,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,3,2021-03-31,Plastic,l,75.317,1.0,0
2021-01-29,G938,0.02,1,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Plastic,l,75.317,2.0,0
2021-01-29,G177,0.02,1,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Metal,l,75.317,2.0,0
2021-01-29,G200,0.08,4,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Glass,l,75.317,8.0,0
2021-01-29,G27,0.06,3,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Plastic,l,75.317,6.0,0
2021-01-29,G21,0.04,2,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Plastic,l,75.317,4.0,0
2021-01-29,G24,0.04,2,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Plastic,l,75.317,4.0,0
2021-01-29,G31,0.04,2,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Plastic,l,75.317,4.0,0
2021-01-29,G178,0.06,3,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Metal,l,75.317,6.0,0
2021-01-29,G203,0.04,2,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Glass,l,75.317,4.0,0
2021-01-29,G30,0.12,6,maladaire,"('maladaire', '2021-01-29')",lac-leman,rhone,50.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,1,2021-01-31,Plastic,l,75.317,12.0,0
2020-12-29,G159,0.05,3,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Wood,l,75.317,5.0,0
2020-12-29,G24,0.02,1,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Plastic,l,75.317,2.0,0
2020-12-29,G35,0.02,1,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Plastic,l,75.317,2.0,0
2020-12-29,G178,0.16,9,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Metal,l,75.317,16.0,0
2020-12-29,G27,0.11,6,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Plastic,l,75.317,11.0,0
2020-12-29,G175,0.02,1,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Metal,l,75.317,2.0,0
2020-12-29,G26,0.02,1,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Plastic,l,75.317,2.0,0
2020-12-29,G30,0.09,5,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Plastic,l,75.317,9.0,0
2020-12-29,G10,0.04,2,maladaire,"('maladaire', '2020-12-29')",lac-leman,rhone,56.0,54.74137931034481,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,12,2020-12-31,Plastic,l,75.317,4.0,0
2020-11-27,G178,0.02,1,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Metal,l,75.317,2.0,0
2020-11-27,G200,0.13,7,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Glass,l,75.317,13.0,0
2020-11-27,G24,0.04,2,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,4.0,0
2020-11-27,G30,0.08,4,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,8.0,0
2020-11-27,G35,0.02,1,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,2.0,0
2020-11-27,G159,0.02,1,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Wood,l,75.317,2.0,0
2020-11-27,G27,0.09,5,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,9.0,0
2020-11-27,G10,0.04,2,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,4.0,0
2020-11-27,G33,0.04,2,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,4.0,0
2020-11-27,G26,0.04,2,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,4.0,0
2020-11-27,G31,0.02,1,maladaire,"('maladaire', '2020-11-27')",lac-leman,rhone,53.0,51.26582278481011,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,11,2020-11-30,Plastic,l,75.317,2.0,0
2020-10-29,G27,0.08,4,maladaire,"('maladaire', '2020-10-29')",lac-leman,rhone,49.0,49.99999999999999,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,10,2020-10-31,Plastic,l,75.317,8.0,0
2020-10-29,G33,0.04,2,maladaire,"('maladaire', '2020-10-29')",lac-leman,rhone,49.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,10,2020-10-31,Plastic,l,75.317,4.0,0
2020-10-29,G30,0.04,2,maladaire,"('maladaire', '2020-10-29')",lac-leman,rhone,49.0,49.99999999999999,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,10,2020-10-31,Plastic,l,75.317,4.0,0
2020-09-30,G30,0.22,12,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,22.0,0
2020-09-30,G33,0.02,1,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,2.0,0
2020-09-30,G159,0.02,1,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Wood,l,75.317,2.0,0
2020-09-30,G27,0.13,7,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,tobacco,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,13.0,0
2020-09-30,G10,0.06,3,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,6.0,0
2020-09-30,G178,0.02,1,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Metal,l,75.317,2.0,0
2020-09-30,G200,0.19,10,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Glass,l,75.317,19.0,0
2020-09-30,G24,0.07,4,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,7.0,0
2020-09-30,G31,0.06,3,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,6.0,0
2020-09-30,G35,0.04,2,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,4.0,0
2020-09-30,G938,0.02,1,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Plastic,l,75.317,2.0,0
2020-09-30,G165,0.04,2,maladaire,"('maladaire', '2020-09-30')",lac-leman,rhone,54.0,53.14685314685314,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,9,2020-09-30,Wood,l,75.317,4.0,0
2020-08-31,G200,0.07,4,maladaire,"('maladaire', '2020-08-31')",lac-leman,rhone,55.0,54.5994065281899,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,8,2020-08-31,Glass,l,75.317,7.0,0
2020-08-31,G24,0.04,2,maladaire,"('maladaire', '2020-08-31')",lac-leman,rhone,55.0,54.5994065281899,food and drink,La Tour-de-Peilz,11828.0,3,True,0.5233415233415234,0.1621621621621621,0.0442260442260442,0.2383292383292383,0.0319410319410319,0.742014742014742,0.0,75317,8,2020-08-31,Plastic,l,75.317,4.0,0
